column_name,dtype
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALFONSO LOPEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALFONSO LOPEZ MICHELSEN (PUERTA DEL SOL) ( IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALFONSO LOPEZ PUMAREJO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALFONSO REYES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALFONSO REYES ECHANDIA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALFREDO IRIARTE (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALIANZA PEDAGOGICA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALMIRANTE PADILLA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALTAMIRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALTAMIRA SURORIENTAL (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALVARO GOMEZ HURTADO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ALVERNIA BILINGÜE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AMERICANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AMERICANO DE BARRANQUILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AMERICANO DE BOGOTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AMERICANO MENNO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AMOR Y CIENCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANDAKI,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANDALUCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANDINO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANDINO DE TUNJA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANDRES BELLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANDRES BELLO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANDRES ESCOBAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANDRES ROSILLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANEXO SAN FRANCISCO DE ASIS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANGLO AMERICANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANGLO COLOMBIANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANGLOCOLOMBIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANGULO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANIBAL FERNANDEZ DE SOTO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIA SANTOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO BARAYA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO GALAN,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO JOSE URIBE (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO LEBRIJA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO MARIA GUARIN,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO NARI¥O,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO NARIÑO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO NARIÑO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO VAN UDEN  (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ANTONIO VILLAVICENCIO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO APOSTOLADO JESUS Y MARIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AQUILEO PARRA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ARBORIZADORA ALTA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ARBORIZADORA BAJA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ARGELIA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ARNULFO BRICEÑO CONTRERAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ARQUIDIOCESANO JUAN PABLO II,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ARQUIDIOCESANO SAN PANCRACIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ARTISTICO MUSICAL PENTAGRAMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ASOSIERVAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ATABANZHA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ATAHUALPA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ATANASIO GIRARDOT (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ATENAS (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ATENEO AUTONOMO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO ATENIENSE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AULAS COLOMBIANAS SAN LUIS (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AUSTRALIANO CAMPESTRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AVE MARIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO AVELINA MORENO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BACHILLERATO COLSUP,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BAHAI RUHI ARBAB,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BALBINO GARCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BAUTISTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BEATO JUAN XXIII,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BELLAVISTA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BENEDICTINO DE SANTA MARIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BENEDICTO XVI,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BENJAMIN HERRERA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BENNETT,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BERNARDO JARAMILLO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BERNARDO OSPINA VILLA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BERNORAMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BERTRAND RUSSELL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BETHEL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BICENTENARIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BICENTENARIO DE LA INDEPENDENCIA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BIFFI LA SALLE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILBAO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE  JOSE MAX LEON,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE  SANTA MARTA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE CAMPESTRE PRINCIPADO DE MONACO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE DIANA OESE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE ELISA DIAZGRANADOS SAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE HISPANO AMERICANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE LA CONSOLATA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE LERNER & KLEIN,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE LOS ANGELES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE MAXIMINO POITIERS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE PÍO XII CAMPESTRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE REINO UNIDO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGUE RICHMOND,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE CEDAM,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE DEL LLANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE INTEGRAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE JOSE ALLAMANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE JOSE ANGEL MEDINA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE LISA MEITNER,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE MAXIMILIANO KOLBE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE MELANIE KLEIN SCHOOL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE OXFORD - SEDE PRINCIPAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE ROYAL - BILINGÜE NACIONAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE SAN JOSE CAMPESTRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE SAN JUAN DE DIOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE SAN JUAN DE ÁVILA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BILINGÜE TIERRA NUEVA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOLIVAR DE SOACHA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOLIVARIANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOLIVARIANO ESDISEÑOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOSANOVA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOSQUES DE SHERWOOD,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOSTON,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOSTON (ANTIGUO COL EDUC SAN MATEO),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOSTON FLEXIBLE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BOYACA DE DUITAMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BRASILIA - BOSA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BRASILIA - USME (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BRAVO PAEZ (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BRITANICO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BRITANICO DE MONTERIA MS S.A.S,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BRITANICO INTERNACIONAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BRITANICO SEDE TUNJUELITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BRITÁNICO-THE BRITISH SCHOOL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO BUENAVENTURA JAUREQUI,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAFAM,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAFAM LA ESPERANZA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAFAM SANTA LUCIA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAJAMAG,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAJASAI,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CALASANZ (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CALASANZ LA ESMERALDA ESCOLAPIAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CALATRAVA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMILO TORRES PARA JOVENES Y ADULTOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE  LA SABANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE  SAN JUAN DE LA LOMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE AIRE LIBRE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE ANGLO HISPANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE CELESTIN FREINET,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE DE ARMENIA S.A.S.,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE HISPANO DEL NORTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE HISPANO INGLES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE HORIZONTES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE LEON DE GREIFF,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE MONTAIGNE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE MONTE VERDE (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE PADRE ARTURO MISIONEROS DE LA DIVINA REDENCION,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE PEDRO MARIA RAMIREZ RAMOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE PRINCIPADO DE MONACO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE SABANA DE LOURDES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE SAN DIEGO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE SAN JOSE - CCSJ,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAMPESTRE SAN NICOLAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CANADA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CANADIENSE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CANAPRO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CAPACITACION 2000,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARDENAL LUQUE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARDENAL SANCHA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARLO FEDERICI (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARLOS ALBAN HOLGUIN (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARLOS ARANGO VELEZ (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARLOS ARTURO TORRES (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARLOS CASTRO SAAVEDRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARLOS JULIO GARCIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CARLOS PIZARRO LEON GOMEZ (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CASABLANCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CASTILLA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CATOLICO LA INMACULADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CATÓLICO BALTASAR ALVAREZ R.,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CEDID CIUDAD BOLIVAR (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CEDID SAN PABLO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CELCO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CELESTIN FREINET,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENACAP,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENAT,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENCOSISTEMAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENCOSISTEMAS SUBA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENFORMA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTAUROS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTRAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTRAL DE COMERCIO SAS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTRAL MILITAR ALMIRANTE COLON,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTRO DE ARTE JUVENILIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTRO DE ESTUDIOS PRO-PYMES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTRO INTEGRAL  JOSE MARIA CORDOBA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTRO LESTONNAC COMPAÑIA DE MARIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CENTRO PEDAGOGICO LA CANDELARIA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CERVANTES SAAVEDRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CESAR CONTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CESCO BILINGÜE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CEVAL - (CON ESFUERZO  VALOR  ALEGRÍA Y LUCHA),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CHAMPAGNAT,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CHAMPAGNAT PINARES DE ORIENTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CHUNIZA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CHUNIZA FAMACO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD BOLIVAR - ARGENTINA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD CÓRDOBA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD DE BOGOTA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD DE CALI,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD DE MONTREAL (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD DE PIENDAMO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD DE VILLAVICENCIO (ANTES INTEGD PUERTA AL LLANO)  (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD DEL CAMPO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD DEL SOL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD MONTES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDAD PATIO BONITO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CIUDADELA EDUCATIVA LA PRESENTACIÓN,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CLARETIANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CLARETIANO EL LIBERTADOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CLARETIANO SANTA DOROTEA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CLASS (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CLAUSTRO MODERNO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CLEMENCIA DE CAYCEDO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CLEMENCIA HOLGUIN DE URDANETA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO CODEMA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COFRATERNIDAD DE SAN FERNANDO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COFREM,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COFREM - PUERTO LOPEZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COFREM GUAMAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COFREM(ANTES COL ACAD DE BTO. COFREM),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO AMERICANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO ARABE DAR EL ARKAM,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO BRITANICO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO BRITÁNICO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO ESPAÑOL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO FRANCES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO GALES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO HEBREO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO HISPANO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO INGLES DEL HUILA Y CIA LTDA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO SUECO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLOMBO SUIZO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLON,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLSUBSIDIO CHICALÁ,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLSUBSIDIO CIUDADELA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLSUBSIDIO MAIPORÉ,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COLSUBSIDIO NORTE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO CADES,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMERCIAL DE PALMIRA O.E.T.H,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMERCIAL NUEVA ERA VALLEGRANDE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFACAUCA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFACESAR RODOLFO CAMPO SOTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFAMILIAR DEL ATLANTICO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFAMILIAR LOS LAGOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFANDI BUGA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFANDI EL PRADO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFANDI REGIONAL PALMIRA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFANDI TULUA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFENALCO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMFIAR,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMPARTIR,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMPARTIR RECUERDO (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMPARTIR SUBA (IED),bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMUNAL MIXTO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMUNAL NUEVA GRANADA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMUNITARIO FUCOMABE,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COMUNITARIO TECNICO INDUSTRIAL UNIDAD BOLIVARIANA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOP. SAN FRANCISCO DE ASIS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO ANTONIO VILLAVICENCIO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO COMFENALCO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO COMUNAL DE FUNZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO DE BACHILLERATO NOCTURNO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO DE COGUA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO DE LOS ALAMOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO DE SOPO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO DE TIMIZA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO EL BUEN PASTOR,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO JOSE A. GALAN,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO JUAN DEL CORRAL,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO LINO GIL JARAMILLO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO MINUTO DE DIOS,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO MONSEÑOR ISMAEL PERDOMO,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO NATANAEL DIAZ,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO NUEVO MUZU,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO PAULO VI LA CALERA,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO PROSPERO PINZON,bool
COLE_NOMBRE_ESTABLECIMIENTO_COLEGIO COOPERATIVO REYES PATRIA,bool
